<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.01	05:00:00	4370.9	4371.4	4366.4	4368.4	2119	0	6
2022.03.01	06:00:00	4368.4	4374.1	4366.4	4373.4	1652	0	6
2022.03.01	07:00:00	4373.4	4373.9	4364.1	4370.9	2173	0	6
2022.03.01	08:00:00	4371.0	4383.6	4370.4	4382.4	2761	0	0
2022.03.01	09:00:00	4382.4	4401.8	4380.9	4390.1	5979	0	2
2022.03.01	10:00:00	4389.9	4399.6	4366.1	4372.4	10909	0	3
2022.03.01	11:00:00	4372.1	4376.1	4343.6	4346.4	8121	0	6
2022.03.01	12:00:00	4346.4	4350.6	4331.4	4349.4	7596	0	6
2022.03.01	13:00:00	4349.4	4352.1	4325.6	4332.9	6329	0	6
2022.03.01	14:00:00	4332.9	4349.1	4332.4	4339.4	6225	0	0
2022.03.01	15:00:00	4338.6	4368.1	4332.4	4361.4	7191	0	6
2022.03.01	16:00:00	4361.4	4377.4	4349.9	4354.0	12038	0	6
2022.03.01	17:00:00	4354.1	4367.8	4329.1	4332.6	19190	0	6
2022.03.01	18:00:00	4332.4	4346.9	4297.9	4303.1	16932	0	6
2022.03.01	19:00:00	4303.1	4321.9	4290.4	4318.9	14206	0	6
2022.03.01	20:00:00	4318.9	4325.4	4287.1	4296.6	15323	0	6
2022.03.01	21:00:00	4296.6	4319.4	4284.6	4302.9	14747	0	6
2022.03.01	22:00:00	4302.9	4328.4	4278.1	4306.1	16834	0	6
2022.03.02	01:00:00	4310.8	4320.3	4310.7	4320.0	1655	0	6
2022.03.02	02:00:00	4320.0	4325.8	4316.0	4321.5	4377	0	6
2022.03.02	03:00:00	4321.5	4325.5	4311.5	4314.8	5060	0	6
2022.03.02	04:00:00	4314.8	4316.3	4304.3	4313.7	4770	0	6
2022.03.02	05:00:00	4313.5	4321.3	4310.0	4316.8	3053	0	6
2022.03.02	06:00:00	4316.8	4322.3	4312.0	4322.0	2085	0	6
2022.03.02	07:00:00	4322.0	4328.5	4320.0	4322.5	2823	0	6
2022.03.02	08:00:00	4322.0	4324.3	4304.3	4307.8	3714	0	6
2022.03.02	09:00:00	4307.8	4310.3	4281.3	4297.0	8453	0	6
2022.03.02	10:00:00	4297.0	4320.0	4288.3	4300.0	15534	0	6
2022.03.02	11:00:00	4300.0	4342.8	4294.0	4336.0	12210	0	6
2022.03.02	12:00:00	4336.0	4345.5	4326.3	4331.3	7180	0	6
2022.03.02	13:00:00	4331.3	4342.5	4326.3	4335.8	7646	0	6
2022.03.02	14:00:00	4335.5	4342.8	4322.8	4331.8	6706	0	6
2022.03.02	15:00:00	4331.7	4332.0	4309.5	4320.8	6896	0	6
2022.03.02	16:00:00	4320.8	4353.5	4319.5	4342.3	12129	0	6
2022.03.02	17:00:00	4342.0	4362.3	4321.8	4351.3	22518	0	6
2022.03.02	18:00:00	4351.0	4389.3	4342.3	4377.0	17791	0	2
2022.03.02	19:00:00	4377.0	4387.0	4371.3	4384.0	10508	0	1
2022.03.02	20:00:00	4384.2	4399.8	4384.0	4393.8	8854	0	6
2022.03.02	21:00:00	4393.8	4400.5	4382.8	4386.0	8934	0	6
2022.03.02	22:00:00	4385.7	4401.5	4382.5	4383.8	11098	0	6
2022.03.03	01:00:00	4376.5	4379.0	4373.8	4377.3	698	0	6
2022.03.03	02:00:00	4377.3	4379.8	4375.0	4377.8	2156	0	6
2022.03.03	03:00:00	4377.8	4381.8	4372.5	4372.8	3117	0	6
2022.03.03	04:00:00	4372.9	4386.3	4372.8	4384.5	1843	0	6
2022.03.03	05:00:00	4384.5	4388.5	4382.5	4385.8	1389	0	6
2022.03.03	06:00:00	4385.8	4387.3	4384.0	4384.8	1068	0	6
2022.03.03	07:00:00	4385.0	4391.8	4382.5	4389.0	1484	0	2
2022.03.03	08:00:00	4388.8	4395.0	4387.5	4393.8	2480	0	6
2022.03.03	09:00:00	4393.8	4395.0	4378.7	4382.5	4821	0	6
2022.03.03	10:00:00	4382.5	4394.0	4371.8	4378.8	8418	0	6
2022.03.03	11:00:00	4378.9	4386.3	4373.2	4379.5	7655	0	6
2022.03.03	12:00:00	4379.5	4381.8	4371.7	4377.0	4562	0	6
2022.03.03	13:00:00	4377.0	4384.3	4369.7	4373.5	4091	0	6
2022.03.03	14:00:00	4373.5	4386.0	4373.5	4380.5	3424	0	6
2022.03.03	15:00:00	4380.5	4411.3	4380.5	4410.8	4186	0	1
2022.03.03	16:00:00	4410.8	4421.0	4395.0	4403.3	12743	0	6
2022.03.03	17:00:00	4403.2	4408.8	4354.1	4354.3	16467	0	6
2022.03.03	18:00:00	4354.6	4373.8	4343.5	4368.0	11779	0	6
2022.03.03	19:00:00	4368.0	4397.8	4355.0	4383.5	16187	0	1
2022.03.03	20:00:00	4383.3	4395.2	4378.8	4385.3	11472	0	1
2022.03.03	21:00:00	4385.3	4398.2	4364.0	4368.0	10685	0	1
2022.03.03	22:00:00	4368.0	4370.4	4344.5	4363.0	14684	0	1
2022.03.04	01:00:00	4369.5	4375.7	4369.2	4373.9	935	0	6
2022.03.04	02:00:00	4373.7	4376.2	4286.4	4297.7	14896	0	0
2022.03.04	03:00:00	4297.9	4346.0	4286.2	4338.7	18321	0	6
2022.03.04	04:00:00	4338.6	4341.6	4320.2	4325.9	9394	0	6
2022.03.04	05:00:00	4326.0	4333.0	4316.5	4320.2	7325	0	6
2022.03.04	06:00:00	4320.4	4328.7	4317.2	4327.5	4831	0	6
2022.03.04	07:00:00	4327.4	4340.5	4326.0	4339.0	4836	0	6
2022.03.04	08:00:00	4339.1	4350.7	4336.7	4342.5	4725	0	6
2022.03.04	09:00:00	4342.5	4355.2	4338.0	4347.6	7974	0	6
2022.03.04	10:00:00	4347.6	4363.2	4331.7	4333.0	12917	0	6
2022.03.04	11:00:00	4333.0	4335.7	4318.2	4326.5	10518	0	6
2022.03.04	12:00:00	4326.4	4341.5	4322.2	4324.2	8909	0	6
2022.03.04	13:00:00	4324.7	4330.6	4318.1	4326.0	6764	0	6
2022.03.04	14:00:00	4326.0	4329.7	4312.2	4327.0	6436	0	6
2022.03.04	15:00:00	4327.0	4347.1	4316.2	4321.7	9446	0	6
2022.03.04	16:00:00	4322.0	4330.0	4298.2	4322.9	13812	0	6
2022.03.04	17:00:00	4322.7	4329.2	4288.7	4289.7	18908	0	6
2022.03.04	18:00:00	4289.7	4305.2	4283.7	4297.0	14034	0	6
2022.03.04	19:00:00	4297.2	4328.5	4292.2	4324.5	14879	0	6
2022.03.04	20:00:00	4324.7	4339.0	4308.2	4309.7	12446	0	6
2022.03.04	21:00:00	4310.0	4323.7	4297.0	4298.2	12899	0	6
2022.03.04	22:00:00	4298.2	4332.0	4297.5	4327.5	17295	0	6
2022.03.07	01:00:00	4275.7	4284.8	4265.5	4271.7	4145	0	6
2022.03.07	02:00:00	4271.7	4277.8	4259.3	4263.1	9031	0	6
2022.03.07	03:00:00	4263.2	4268.6	4256.8	4260.1	8668	0	6
2022.03.07	04:00:00	4259.7	4266.1	4254.6	4258.3	4792	0	6
2022.03.07	05:00:00	4258.5	4276.5	4257.6	4269.1	5307	0	6
2022.03.07	06:00:00	4269.1	4280.5	4267.8	4278.6	3268	0	6
2022.03.07	07:00:00	4278.1	4295.1	4269.8	4274.3	6313	0	6
2022.03.07	08:00:00	4274.2	4281.6	4266.3	4280.8	5349	0	6
2022.03.07	09:00:00	4280.8	4288.8	4254.8	4258.3	10535	0	6
2022.03.07	10:00:00	4258.6	4273.3	4240.3	4261.1	17990	0	6
2022.03.07	11:00:00	4261.3	4275.3	4253.6	4263.6	11465	0	6
2022.03.07	12:00:00	4263.6	4270.8	4256.8	4256.8	9063	0	6
2022.03.07	13:00:00	4257.1	4278.1	4247.3	4276.7	9628	0	6
2022.03.07	14:00:00	4276.6	4310.3	4276.6	4293.1	12112	0	3
2022.03.07	15:00:00	4293.3	4317.6	4289.1	4313.6	8213	0	6
2022.03.07	16:00:00	4313.6	4327.3	4283.3	4283.6	15134	0	6
2022.03.07	17:00:00	4283.3	4292.3	4255.6	4260.6	18981	0	6
2022.03.07	18:00:00	4260.6	4277.3	4245.8	4247.1	15288	0	6
2022.03.07	19:00:00	4246.8	4249.6	4226.8	4235.3	14805	0	6
2022.03.07	20:00:00	4235.1	4248.6	4225.3	4232.0	15519	0	1
2022.03.07	21:00:00	4231.8	4244.8	4218.3	4222.6	13457	0	1
2022.03.07	22:00:00	4222.8	4225.8	4199.6	4200.3	15185	0	6
2022.03.08	01:00:00	4189.5	4190.7	4184.0	4188.2	2195	0	6
2022.03.08	02:00:00	4188.5	4199.1	4188.0	4195.5	5659	0	6
2022.03.08	03:00:00	4195.5	4218.0	4194.2	4215.0	7501	0	6
2022.03.08	04:00:00	4215.0	4217.0	4200.0	4201.0	5519	0	6
2022.03.08	05:00:00	4200.7	4205.7	4195.7	4199.1	5023	0	6
2022.03.08	06:00:00	4199.1	4199.6	4189.7	4192.2	3629	0	6
2022.03.08	07:00:00	4192.1	4195.5	4171.2	4171.7	5991	0	6
2022.03.08	08:00:00	4171.9	4180.0	4140.7	4159.2	7508	0	6
2022.03.08	09:00:00	4159.2	4175.6	4145.5	4160.5	10473	0	6
2022.03.08	10:00:00	4160.5	4222.0	4159.0	4210.1	19029	0	6
2022.03.08	11:00:00	4210.0	4221.7	4207.0	4215.7	10556	0	6
2022.03.08	12:00:00	4215.5	4220.7	4196.0	4216.0	9220	0	6
2022.03.08	13:00:00	4216.0	4222.2	4208.2	4221.7	6897	0	6
2022.03.08	14:00:00	4221.7	4235.5	4202.5	4207.4	8515	0	6
2022.03.08	15:00:00	4207.2	4211.5	4189.0	4204.0	8491	0	6
2022.03.08	16:00:00	4204.1	4217.4	4183.0	4192.0	18195	0	6
2022.03.08	17:00:00	4191.9	4200.0	4158.7	4198.5	22928	0	2
2022.03.08	18:00:00	4198.5	4203.0	4156.5	4184.7	22095	0	6
2022.03.08	19:00:00	4184.7	4260.7	4181.9	4256.5	23469	0	6
2022.03.08	20:00:00	4256.6	4277.0	4199.0	4200.2	19450	0	6
2022.03.08	21:00:00	4200.4	4232.1	4183.0	4219.5	21443	0	6
2022.03.08	22:00:00	4219.5	4240.0	4167.2	4167.7	22430	0	6
2022.03.09	01:00:00	4162.9	4172.6	4162.9	4170.9	1714	0	6
2022.03.09	02:00:00	4174.1	4179.1	4171.1	4178.6	2314	0	6
2022.03.09	03:00:00	4178.9	4195.1	4172.1	4185.4	6543	0	6
2022.03.09	04:00:00	4185.3	4192.1	4172.6	4176.8	4605	0	6
2022.03.09	05:00:00	4176.8	4177.9	4166.4	4170.5	4084	0	6
2022.03.09	06:00:00	4170.4	4196.6	4170.4	4193.1	3954	0	6
2022.03.09	07:00:00	4193.1	4194.6	4171.9	4179.1	6031	0	6
2022.03.09	08:00:00	4179.4	4196.4	4178.6	4190.1	6327	0	6
2022.03.09	09:00:00	4190.1	4217.8	4182.4	4217.6	9796	0	6
2022.03.09	10:00:00	4217.5	4222.1	4199.1	4220.4	15222	0	6
2022.03.09	11:00:00	4220.4	4243.9	4217.1	4243.0	9090	0	6
2022.03.09	12:00:00	4243.0	4247.9	4229.9	4234.3	8519	0	6
2022.03.09	13:00:00	4234.3	4248.9	4227.9	4232.6	7630	0	6
2022.03.09	14:00:00	4232.8	4246.6	4228.6	4244.8	6627	0	6
2022.03.09	15:00:00	4244.8	4256.6	4238.9	4239.9	5692	0	6
2022.03.09	16:00:00	4239.9	4266.4	4233.1	4245.9	19284	0	6
2022.03.09	17:00:00	4245.9	4273.9	4244.1	4270.4	17486	0	6
2022.03.09	18:00:00	4270.6	4279.6	4251.4	4278.4	14485	0	6
2022.03.09	19:00:00	4278.3	4291.9	4272.4	4288.4	11037	0	6
2022.03.09	20:00:00	4288.6	4288.6	4267.6	4271.9	10585	0	6
2022.03.09	21:00:00	4272.0	4285.9	4270.4	4277.6	10993	0	6
2022.03.09	22:00:00	4277.6	4299.9	4270.6	4278.9	12198	0	6
2022.03.10	01:00:00	4275.2	4277.7	4273.0	4277.5	1000	0	6
2022.03.10	02:00:00	4277.5	4281.0	4271.5	4276.5	3261	0	6
2022.03.10	03:00:00	4276.2	4280.2	4266.2	4272.7	4367	0	6
2022.03.10	04:00:00	4272.7	4283.0	4272.5	4276.5	3176	0	6
2022.03.10	05:00:00	4276.5	4278.5	4270.5	4275.7	2897	0	6
2022.03.10	06:00:00	4275.7	4277.5	4266.2	4269.2	1989	0	6
2022.03.10	07:00:00	4269.2	4273.0	4266.0	4271.7	1898	0	6
2022.03.10	08:00:00	4271.7	4274.2	4266.2	4269.0	2174	0	6
2022.03.10	09:00:00	4268.7	4273.5	4266.0	4271.2	4595	0	6
2022.03.10	10:00:00	4271.5	4275.9	4246.0	4247.7	10941	0	6
2022.03.10	11:00:00	4247.9	4271.7	4246.0	4249.9	11742	0	1
2022.03.10	12:00:00	4250.0	4257.5	4241.5	4242.2	9742	0	6
2022.03.10	13:00:00	4242.1	4247.2	4231.9	4236.2	6097	0	6
2022.03.10	14:00:00	4236.2	4244.0	4226.7	4227.9	7073	0	6
2022.03.10	15:00:00	4227.9	4248.0	4221.2	4223.5	9273	0	6
2022.03.10	16:00:00	4223.5	4253.7	4221.0	4249.2	13265	0	6
2022.03.10	17:00:00	4249.0	4256.2	4219.0	4221.5	16867	0	6
2022.03.10	18:00:00	4221.5	4223.7	4208.2	4222.7	11677	0	6
2022.03.10	19:00:00	4222.7	4235.7	4215.2	4218.6	8792	0	6
2022.03.10	20:00:00	4218.7	4242.5	4214.7	4238.6	10159	0	6
2022.03.10	21:00:00	4238.7	4265.0	4237.2	4260.5	11400	0	1
2022.03.10	22:00:00	4260.5	4268.5	4244.7	4259.0	12501	0	0
2022.03.11	01:00:00	4263.7	4270.7	4263.0	4265.3	1442	0	6
2022.03.11	02:00:00	4265.5	4266.0	4253.0	4254.5	2979	0	6
2022.03.11	03:00:00	4254.5	4254.8	4239.5	4242.5	4508	0	6
2022.03.11	04:00:00	4242.5	4249.8	4240.3	4243.0	2877	0	6
2022.03.11	05:00:00	4243.0	4244.3	4233.0	4242.3	3065	0	6
2022.03.11	06:00:00	4242.3	4244.5	4238.4	4240.0	1631	0	6
2022.03.11	07:00:00	4240.0	4258.3	4235.8	4255.3	2826	0	6
2022.03.11	08:00:00	4255.3	4265.0	4252.8	4263.8	2935	0	1
2022.03.11	09:00:00	4263.5	4280.8	4258.4	4263.5	5509	0	2
2022.03.11	10:00:00	4263.8	4265.3	4246.0	4257.5	10416	0	6
2022.03.11	11:00:00	4257.3	4276.0	4257.3	4273.3	5662	0	2
2022.03.11	12:00:00	4273.3	4285.0	4272.5	4277.8	4921	0	1
2022.03.11	13:00:00	4277.8	4336.5	4271.5	4317.5	13578	0	1
2022.03.11	14:00:00	4317.5	4320.0	4300.0	4304.3	8717	0	6
2022.03.11	15:00:00	4304.2	4306.8	4291.5	4292.0	6541	0	6
2022.03.11	16:00:00	4292.8	4296.0	4269.8	4275.2	11685	0	5
2022.03.11	17:00:00	4275.2	4275.4	4252.3	4273.5	14551	0	6
2022.03.11	18:00:00	4273.5	4274.0	4241.3	4247.8	11626	0	1
2022.03.11	19:00:00	4247.8	4252.0	4233.8	4243.8	9375	0	6
2022.03.11	20:00:00	4243.8	4259.2	4240.5	4240.8	7636	0	6
2022.03.11	21:00:00	4240.8	4251.8	4230.0	4235.0	8250	0	6
2022.03.11	22:00:00	4234.9	4235.8	4199.0	4204.5	10223	0	6
2022.03.14	01:00:00	4228.0	4239.4	4225.4	4232.9	1196	0	6
2022.03.14	02:00:00	4232.9	4240.2	4224.7	4230.3	3914	0	6
2022.03.14	03:00:00	4230.2	4232.9	4223.7	4226.1	3738	0	6
2022.03.14	04:00:00	4226.3	4226.3	4209.9	4216.1	2991	0	6
2022.03.14	05:00:00	4216.1	4223.6	4211.9	4219.9	2202	0	6
2022.03.14	06:00:00	4219.9	4227.4	4219.6	4225.1	1271	0	6
2022.03.14	07:00:00	4225.4	4233.9	4221.4	4227.1	2688	0	6
2022.03.14	08:00:00	4226.9	4243.9	4221.9	4236.1	3933	0	6
2022.03.14	09:00:00	4236.1	4242.9	4226.1	4231.1	6601	0	6
2022.03.14	10:00:00	4231.1	4242.9	4221.2	4228.4	10100	0	6
2022.03.14	11:00:00	4228.4	4254.4	4225.6	4249.4	8041	0	6
2022.03.14	12:00:00	4249.4	4250.1	4235.1	4244.4	6131	0	6
2022.03.14	13:00:00	4244.4	4244.4	4210.4	4211.6	7045	0	6
2022.03.14	14:00:00	4211.6	4227.4	4209.1	4226.1	4937	0	6
2022.03.14	15:00:00	4226.1	4226.1	4194.9	4217.1	13607	0	6
2022.03.14	16:00:00	4217.1	4247.1	4208.9	4246.9	17268	0	6
2022.03.14	17:00:00	4247.0	4249.1	4203.9	4208.6	11475	0	6
2022.03.14	18:00:00	4208.4	4208.5	4182.1	4182.6	11645	0	6
2022.03.14	19:00:00	4182.6	4185.1	4165.1	4170.9	10657	0	6
2022.03.14	20:00:00	4170.6	4176.6	4161.9	4175.0	10688	0	6
2022.03.14	21:00:00	4175.1	4185.9	4164.1	4174.4	14198	0	6
2022.03.14	22:00:00	4174.1	4184.9	4172.4	4180.6	2208	0	6
2022.03.15	01:00:00	4184.9	4187.0	4181.8	4182.5	870	0	6
2022.03.15	02:00:00	4182.5	4185.3	4175.0	4179.0	2697	0	6
2022.03.15	03:00:00	4179.0	4184.0	4168.8	4173.7	6058	0	6
2022.03.15	04:00:00	4173.5	4192.0	4173.3	4185.9	6321	0	6
2022.03.15	05:00:00	4186.0	4189.5	4180.8	4183.5	3213	0	6
2022.03.15	06:00:00	4183.7	4184.8	4180.8	4184.0	1099	0	6
2022.03.15	07:00:00	4184.3	4184.5	4174.0	4177.3	3845	0	6
2022.03.15	08:00:00	4177.3	4179.3	4168.3	4171.0	3648	0	6
2022.03.15	09:00:00	4171.2	4171.8	4145.7	4159.8	8548	0	6
2022.03.15	10:00:00	4159.8	4179.0	4143.0	4145.5	9366	0	6
2022.03.15	11:00:00	4145.5	4165.8	4139.0	4156.3	6166	0	6
2022.03.15	12:00:00	4156.4	4183.0	4155.5	4176.0	5795	0	6
2022.03.15	13:00:00	4176.0	4188.0	4172.0	4177.3	5486	0	6
2022.03.15	14:00:00	4176.8	4203.8	4173.8	4195.8	5382	0	5
2022.03.15	15:00:00	4195.8	4217.3	4188.5	4207.8	13062	0	1
2022.03.15	16:00:00	4207.8	4232.8	4195.5	4222.3	16382	0	6
2022.03.15	17:00:00	4222.0	4247.0	4221.5	4229.8	12256	0	6
2022.03.15	18:00:00	4230.0	4248.5	4220.2	4240.5	12674	0	6
2022.03.15	19:00:00	4240.3	4246.0	4222.8	4236.3	9634	0	6
2022.03.15	20:00:00	4236.3	4251.8	4217.7	4250.3	10631	0	6
2022.03.15	21:00:00	4250.3	4272.5	4247.8	4265.8	10410	0	6
2022.03.15	22:00:00	4265.5	4266.5	4256.8	4259.5	2597	0	6
2022.03.16	01:00:00	4258.2	4267.4	4255.7	4257.9	1202	0	6
2022.03.16	02:00:00	4257.9	4258.7	4248.7	4252.7	3016	0	6
2022.03.16	03:00:00	4252.7	4257.2	4250.2	4256.4	3952	0	6
2022.03.16	04:00:00	4256.4	4262.4	4255.9	4256.7	2925	0	6
2022.03.16	05:00:00	4256.7	4262.2	4252.9	4257.2	3059	0	6
2022.03.16	06:00:00	4257.7	4261.7	4255.4	4260.2	1198	0	6
2022.03.16	07:00:00	4260.2	4286.7	4258.9	4278.1	4616	0	6
2022.03.16	08:00:00	4278.1	4293.7	4276.4	4292.9	4417	0	6
2022.03.16	09:00:00	4292.9	4297.9	4287.9	4297.2	4692	0	6
2022.03.16	10:00:00	4297.3	4310.7	4293.7	4306.4	8344	0	6
2022.03.16	11:00:00	4306.4	4314.6	4305.7	4306.9	3747	0	6
2022.03.16	12:00:00	4306.9	4323.7	4305.9	4317.2	5668	0	6
2022.03.16	13:00:00	4317.2	4319.7	4309.9	4319.2	3088	0	6
2022.03.16	14:00:00	4319.2	4321.9	4303.7	4305.4	3713	0	6
2022.03.16	15:00:00	4305.4	4330.9	4299.7	4323.4	8406	0	6
2022.03.16	16:00:00	4324.2	4348.7	4311.4	4337.4	15622	0	6
2022.03.16	17:00:00	4337.2	4339.2	4325.9	4334.7	10447	0	6
2022.03.16	18:00:00	4334.8	4340.2	4315.9	4320.9	8337	0	6
2022.03.16	19:00:00	4321.2	4323.4	4304.4	4317.2	9895	0	6
2022.03.16	20:00:00	4309.9	4318.2	4251.7	4302.9	24440	0	6
2022.03.16	21:00:00	4303.2	4360.7	4297.7	4360.4	18078	0	0
2022.03.16	22:00:00	4360.2	4376.4	4353.9	4371.6	4181	0	6
2022.03.17	01:00:00	4361.8	4367.1	4359.9	4366.0	906	0	6
2022.03.17	02:00:00	4366.0	4368.9	4361.1	4366.6	3362	0	6
2022.03.17	03:00:00	4366.6	4367.4	4344.1	4349.6	5446	0	6
2022.03.17	04:00:00	4349.6	4357.6	4348.1	4352.5	4214	0	6
2022.03.17	05:00:00	4352.5	4354.4	4345.6	4350.9	2971	0	6
2022.03.17	06:00:00	4350.9	4356.9	4346.1	4355.4	1543	0	6
2022.03.17	07:00:00	4355.3	4359.4	4351.6	4353.9	2985	0	6
2022.03.17	08:00:00	4353.9	4367.6	4352.6	4365.6	3139	0	6
2022.03.17	09:00:00	4365.4	4372.4	4349.6	4363.0	3686	0	6
2022.03.17	10:00:00	4362.9	4365.1	4349.9	4354.9	6081	0	6
2022.03.17	11:00:00	4352.6	4354.6	4345.1	4351.1	3195	0	6
2022.03.17	12:00:00	4351.1	4351.9	4329.4	4349.1	6423	0	6
2022.03.17	13:00:00	4349.1	4353.9	4339.6	4345.5	2887	0	6
2022.03.17	14:00:00	4345.4	4353.1	4334.6	4340.0	4980	0	6
2022.03.17	15:00:00	4340.1	4365.4	4334.9	4364.8	10852	0	6
2022.03.17	16:00:00	4364.9	4372.6	4343.1	4351.1	14961	0	6
2022.03.17	17:00:00	4350.9	4367.9	4346.1	4364.9	11256	0	6
2022.03.17	18:00:00	4364.9	4382.6	4360.9	4380.9	9084	0	6
2022.03.17	19:00:00	4381.0	4402.1	4373.5	4397.9	8437	0	6
2022.03.17	20:00:00	4398.1	4400.6	4386.4	4397.4	7271	0	6
2022.03.17	21:00:00	4397.4	4414.9	4384.4	4414.6	8977	0	6
2022.03.17	22:00:00	4413.9	4415.6	4389.4	4393.1	4105	0	6
2022.03.18	01:00:00	4389.5	4391.4	4388.4	4388.6	668	0	6
2022.03.18	02:00:00	4388.6	4396.6	4381.1	4383.4	2887	0	6
2022.03.18	03:00:00	4383.4	4385.8	4378.9	4384.9	3392	0	6
2022.03.18	04:00:00	4384.9	4386.1	4379.6	4381.4	2097	0	6
2022.03.18	05:00:00	4381.4	4382.4	4377.1	4381.6	1536	0	6
2022.03.18	06:00:00	4381.6	4384.1	4380.1	4382.4	860	0	6
2022.03.18	07:00:00	4382.4	4392.4	4380.9	4391.1	2719	0	6
2022.03.18	08:00:00	4391.1	4403.1	4390.5	4394.9	2879	0	6
2022.03.18	09:00:00	4394.9	4398.1	4386.4	4397.3	3450	0	6
2022.03.18	10:00:00	4397.4	4398.9	4382.1	4388.9	6240	0	6
2022.03.18	11:00:00	4388.9	4391.4	4379.1	4385.9	4138	0	6
2022.03.18	12:00:00	4385.9	4390.6	4377.6	4382.4	4656	0	6
2022.03.18	13:00:00	4382.4	4384.9	4373.6	4377.1	4061	0	6
2022.03.18	14:00:00	4377.4	4388.9	4376.6	4383.1	3418	0	6
2022.03.18	15:00:00	4383.1	4408.4	4378.4	4407.1	10562	0	6
2022.03.18	16:00:00	4407.3	4424.9	4401.4	4412.1	12958	0	6
2022.03.18	17:00:00	4412.1	4426.1	4408.4	4416.8	11362	0	0
2022.03.18	18:00:00	4416.9	4434.4	4412.4	4431.6	7670	0	6
2022.03.18	19:00:00	4431.6	4442.0	4429.4	4437.6	4699	0	6
2022.03.18	20:00:00	4437.9	4444.4	4432.4	4442.9	5023	0	6
2022.03.18	21:00:00	4442.9	4465.9	4440.9	4461.6	6497	0	6
2022.03.18	22:00:00	4461.9	4474.6	4459.6	4473.8	4287	0	6
2022.03.21	01:00:00	4464.2	4465.1	4460.1	4460.8	546	0	6
2022.03.21	02:00:00	4460.8	4461.8	4452.8	4458.1	1665	0	6
2022.03.21	03:00:00	4458.3	4459.8	4448.8	4450.1	2586	0	6
2022.03.21	04:00:00	4450.1	4454.1	4448.6	4450.1	1977	0	6
2022.03.21	05:00:00	4450.1	4453.1	4449.1	4451.8	943	0	6
2022.03.21	06:00:00	4451.8	4452.6	4446.6	4448.3	798	0	6
2022.03.21	07:00:00	4448.3	4448.8	4439.6	4444.1	2031	0	6
2022.03.21	08:00:00	4444.1	4453.1	4444.1	4450.3	1883	0	6
2022.03.21	09:00:00	4450.6	4453.1	4441.1	4448.7	3043	0	6
2022.03.21	10:00:00	4448.8	4460.6	4448.3	4455.1	4262	0	6
2022.03.21	11:00:00	4455.1	4461.3	4447.6	4456.7	2878	0	6
2022.03.21	12:00:00	4456.7	4457.6	4449.8	4455.1	2146	0	6
2022.03.21	13:00:00	4455.1	4467.8	4454.6	4462.8	2588	0	6
2022.03.21	14:00:00	4462.8	4464.3	4456.6	4460.1	2226	0	6
2022.03.21	15:00:00	4460.1	4481.6	4455.3	4456.3	8221	0	0
2022.03.21	16:00:00	4456.3	4468.1	4444.3	4465.8	12407	0	0
2022.03.21	17:00:00	4466.1	4474.6	4460.6	4471.8	9371	0	6
2022.03.21	18:00:00	4471.6	4475.6	4438.8	4440.8	13675	0	1
2022.03.21	19:00:00	4440.8	4443.3	4423.8	4442.3	12079	0	6
2022.03.21	20:00:00	4442.3	4457.1	4434.3	4435.8	10899	0	6
2022.03.21	21:00:00	4435.6	4462.1	4434.1	4461.3	11747	0	6
2022.03.21	22:00:00	4461.6	4469.3	4459.3	4467.3	2290	0	6
2022.05.11	13:00:00	4041.0	4049.8	4040.9	4046.3	1702	0	6
2022.05.11	14:00:00	4046.5	4056.5	4045.0	4049.5	2909	0	6
2022.05.11	15:00:00	4049.5	4050.8	3955.0	3960.5	7709	0	6
2022.05.11	16:00:00	3960.8	4041.8	3958.3	4029.4	13857	0	1
2022.05.11	17:00:00	4029.3	4050.3	4006.5	4023.4	22704	0	6
2022.05.11	18:00:00	4023.3	4048.3	4006.0	4024.0	23294	0	6
2022.05.11	19:00:00	4023.8	4026.9	3978.5	3979.5	20083	0	6
2022.05.11	20:00:00	3979.8	3980.8	3942.3	3945.2	20923	0	6
2022.05.11	21:00:00	3945.3	3991.3	3944.5	3963.4	21956	0	6
2022.05.11	22:00:00	3963.5	3967.5	3929.8	3938.0	20201	0	6
2022.05.11	23:00:00	3937.8	3938.3	3936.8	3937.0	24	0	6
2022.05.12	01:00:00	3934.9	3944.9	3934.9	3944.6	1035	0	6
2022.05.12	02:00:00	3944.6	3950.6	3939.1	3947.1	2373	0	6
2022.05.12	03:00:00	3947.4	3955.6	3924.9	3952.9	6000	0	6
2022.05.12	04:00:00	3952.9	3958.6	3943.1	3954.3	4993	0	6
2022.05.12	05:00:00	3954.3	3956.6	3942.1	3948.6	2981	0	6
2022.05.12	06:00:00	3948.6	3950.8	3942.6	3946.1	2869	0	6
2022.05.12	07:00:00	3945.9	3947.6	3933.6	3934.9	2458	0	6
2022.05.12	08:00:00	3934.9	3939.9	3916.4	3917.1	4815	0	6
2022.05.12	09:00:00	3917.1	3931.4	3914.9	3918.9	5912	0	6
2022.05.12	10:00:00	3918.9	3941.0	3905.6	3930.9	12669	0	6
2022.05.12	11:00:00	3930.6	3933.1	3901.9	3908.9	9171	0	6
